Generated by TimeView III
Date:;Tue Apr 20 15:10:14 2021Instrument:;PENDULUM, CNT-91, 232653, V1.28 25 Aug 2010 11:52
218.001644184998; 250000000.328248;
219.001651719679; 250000000.329748;
220.001659246405; 250000000.318498;
221.001666781022; 250000000.345747;
222.001674307686; 250000000.333997;
223.001681842439; 250000000.311748;
224.001689369113; 250000000.331497;
225.001696895822; 250000000.322748;
226.001704422403; 250000000.354747;
227.001711949051; 250000000.337997;
228.0017194678; 250000000.312748;
229.001726994424; 250000000.343997;
230.001734513097; 250000000.331748;
231.001742039752; 250000000.336247;
232.001749558495; 250000000.314248;
233.001757085219; 250000000.318998;
234.001764603902; 250000000.329248;
235.00177213053; 250000000.342997;
236.001779657227; 250000000.325748;
237.001787175859; 250000000.341997;
238.001794702525; 250000000.333497;
239.00180222921; 250000000.328748;
240.001809755895; 250000000.328748;
241.001817282628; 250000000.316748;
242.001824809362; 250000000.316498;
243.001832335968; 250000000.348497;
244.001839870567; 250000000.350247;
245.001847397263; 250000000.325998;
246.001854923905; 250000000.339497;
247.00186245859; 250000000.328748;
248.001869993349; 250000000.310248;
249.001877519946; 250000000.350747;
250.001885054633; 250000000.328248;
251.001892581304; 250000000.332248;
252.001900116022; 250000000.320498;
253.001907642701; 250000000.330247;
254.001915169362; 250000000.334747;
255.001922696131; 250000000.307748;
256.001930222689; 250000000.360497;
257.001937749428; 250000000.315248;
258.001945276113; 250000000.328748;
259.001952794928; 250000000.296248;
260.001960321387; 250000000.385247;
261.001967840089; 250000000.324498;
262.00197536684; 250000000.312248;
263.001982885548; 250000000.322998;
264.00199041211; 250000000.359497;
265.001997938785; 250000000.331248;
266.002005465549; 250000000.308998;
267.002012992142; 250000000.351747;
268.002020518759; 250000000.345747;
269.002028045566; 250000000.298248;
270.002035572204; 250000000.340497;
271.002043098916; 250000000.321998;
272.002050625604; 250000000.327998;
273.002058152256; 250000000.336997;
274.002065678944; 250000000.327998;
275.002073213527; 250000000.354247;
276.002080740238; 250000000.322248;
277.00208827491; 250000000.331998;
278.002095809599; 250000000.327748;
279.002103344325; 250000000.318498;
280.002110870913; 250000000.352997;
281.002118405713; 250000000.299998;
282.002125932354; 250000000.339747;
283.002133458966; 250000000.346997;
284.002140985658; 250000000.326998;
285.002148512263; 250000000.348747;
286.002156038985; 250000000.319498;
287.002163557807; 250000000.294498;
288.00217107644; 250000000.341747;
289.002178595164; 250000000.318998;
290.002186113814; 250000000.337497;
291.002193632409; 250000000.351247;
292.002201151077; 250000000.332998;
293.002208669731; 250000000.336497;
294.002216196498; 250000000.308248;
295.002223715257; 250000000.310248;
296.002231241807; 250000000.362497;
297.002238760465; 250000000.335498;
298.002246287172; 250000000.323248;
299.002253805877; 250000000.323748;
300.002261332507; 250000000.342497;
301.002268851186; 250000000.330247;
302.002276369873; 250000000.328248;
303.002283896589; 250000000.320998;
304.002291415164; 250000000.356247;
305.002298933876; 250000000.321998;
306.002306444597; 250000000.319748;
307.002313963199; 250000000.349497;
308.00232147396; 250000000.309748;
309.002328992525; 250000000.358747;
310.002336503308; 250000000.304248;
311.002344013949; 250000000.339747;
312.002351524651; 250000000.324498;
313.002359043322; 250000000.332248;
314.002366554015; 250000000.326748;
315.002374072665; 250000000.337497;
316.002381591377; 250000000.321998;
317.002389110066; 250000000.327748;
318.002396620648; 250000000.354497;
319.002404139343; 250000000.326248;
320.002411658117; 250000000.306498;
321.002419176842; 250000000.318748;
322.002426695438; 250000000.350997;
323.002434206149; 250000000.322248;
324.002441724875; 250000000.318498;
325.002449243454; 250000000.355247;
326.002456754191; 250000000.315748;
327.002464272847; 250000000.335997;
328.002471783513; 250000000.333497;
329.002479302183; 250000000.332498;
330.002486812732; 250000000.362747;
331.002494323563; 250000000.292248;
332.002501842238; 250000000.331248;
333.002509352913; 250000000.331248;
334.002516863477; 250000000.358997;
335.002524374216; 250000000.315248;
336.002531884943; 250000000.318248;
337.002539403504; 250000000.359747;
338.002546914328; 250000000.293998;
339.002554432993; 250000000.333748;
340.002561943705; 250000000.321998;
341.002569462366; 250000000.334747;
342.002576981031; 250000000.333748;
343.002584491705; 250000000.331497;
344.002592010418; 250000000.321748;
345.002599528942; 250000000.368997;
346.002607047701; 250000000.310248;
347.002614574401; 250000000.324998;
348.002622093032; 250000000.342247;
349.0026296198; 250000000.307998;
350.002637138404; 250000000.348997;
351.002644657151; 250000000.313248;
352.002652183818; 250000000.333248;
353.002659702519; 250000000.324748;
354.002667221132; 250000000.346747;
355.002674739778; 250000000.338497;
356.00268225859; 250000000.296998;
357.002689777279; 250000000.327748;
358.002697287822; 250000000.364247;
359.002704806515; 250000000.326748;
360.002712317281; 250000000.308498;
361.002719835949; 250000000.332998;
362.002727346606; 250000000.335748;
363.002734865313; 250000000.323248;
364.002742375967; 250000000.336497;
365.002749894513; 250000000.363497;
366.002757413272; 250000000.310248;
367.002764931953; 250000000.329748;
368.002772450657; 250000000.323998;
369.002779969367; 250000000.322498;
370.002787488033; 250000000.333497;
371.002795006605; 250000000.356997;
372.002802517427; 250000000.294498;
373.002810036077; 250000000.337497;
374.002817554743; 250000000.333497;
375.002825073385; 250000000.339497;
376.002832592069; 250000000.328998;
377.002840102774; 250000000.323748;
378.002847613372; 250000000.350497;
379.002855132099; 250000000.318248;
380.002862642884; 250000000.303748;
381.002870161448; 250000000.358997;
382.002877672165; 250000000.320748;
383.002885190831; 250000000.333497;
384.002892701497; 250000000.333497;
385.002900220144; 250000000.338247;
386.002907738814; 250000000.332498;
387.002915257558; 250000000.313998;
388.002922776314; 250000000.310998;
389.00293029502; 250000000.323498;
390.00293782158; 250000000.359997;
391.002945340253; 250000000.331748;
392.002952858907; 250000000.336497;
393.00296037757; 250000000.334248;
394.002967896368; 250000000.300498;
395.002975414963; 250000000.351247;
396.002982933672; 250000000.322748;
397.002990452276; 250000000.348997;
398.002997970958; 250000000.329498;
399.003005489738; 250000000.304998;
400.003013000337; 250000000.350247;
401.003020519046; 250000000.322748;
402.003028037668; 250000000.344497;
403.003035556405; 250000000.315748;
404.003043075185; 250000000.304998;
405.003050593695; 250000000.372497;
406.003058112311; 250000000.345997;
407.003065631059; 250000000.312998;
408.003073149727; 250000000.332998;
409.003080676459; 250000000.316998;
410.003088195146; 250000000.328248;
411.003095721843; 250000000.325748;
412.00310324042; 250000000.355747;
413.003110767149; 250000000.317748;
414.003118293862; 250000000.321748;
415.003125812555; 250000000.326748;
416.003133347174; 250000000.345247;
417.003140873814; 250000000.339997;
418.003148400612; 250000000.300498;
419.003155927222; 250000000.347497;
420.003163453887; 250000000.333748;
421.003170988477; 250000000.352497;
422.003178515276; 250000000.300248;
423.003186041898; 250000000.344497;
424.003193568613; 250000000.321248;
425.003201095309; 250000000.325998;
426.00320862196; 250000000.337247;
427.003216140556; 250000000.350997;
428.0032236673; 250000000.313998;
429.003231185931; 250000000.342247;
430.00323870469; 250000000.310248;
431.003246231351; 250000000.334747;
432.003253749909; 250000000.360497;
433.003261268686; 250000000.305748;
434.00326879542; 250000000.316498;
435.003276314048; 250000000.342997;
436.003283840757; 250000000.322748;
437.003291359423; 250000000.333497;
438.00329888604; 250000000.345747;
439.003306404805; 250000000.308748;
440.003313931424; 250000000.345247;
441.00332145011; 250000000.328498;
442.003328976729; 250000000.345247;
443.003336503573; 250000000.288998;
444.003344022099; 250000000.368497;
445.003351548827; 250000000.317998;
446.003359075604; 250000000.305748;
447.003366602245; 250000000.339747;
448.003374128835; 250000000.352497;
449.003381655476; 250000000.339747;
450.003389182197; 250000000.319748;
451.0033967089; 250000000.324248;
452.003404235549; 250000000.337747;
453.003411762179; 250000000.342497;
454.003419288925; 250000000.313498;
455.003426823668; 250000000.314248;
456.003434350274; 250000000.348497;
457.003441884947; 250000000.331748;
458.003449411515; 250000000.357997;
459.00345693834; 250000000.293748;
460.003464472967; 250000000.343247;
461.003471999697; 250000000.317498;
462.003479526368; 250000000.332248;
463.003487061004; 250000000.340997;
464.003494587698; 250000000.326498;
465.003502114453; 250000000.311248;
466.003509641023; 250000000.357497;
467.003517159763; 250000000.314998;
468.003524678404; 250000000.339747;
469.003532197172; 250000000.307998;
470.003539723737; 250000000.358747;
471.003547242427; 250000000.327498;
472.003554761068; 250000000.339747;
473.003562279833; 250000000.308748;
474.003569798554; 250000000.319748;
475.003577317095; 250000000.364747;
476.003584843778; 250000000.329248;
477.003592362512; 250000000.316498;
478.003599889143; 250000000.342247;
479.003607407858; 250000000.321248;
480.003614934437; 250000000.355247;
481.003622461231; 250000000.301498;
482.003629987876; 250000000.338747;
483.003637506568; 250000000.326998;
484.003645033267; 250000000.325248;
485.003652551873; 250000000.348497;
486.003660078513; 250000000.339997;
487.003667597284; 250000000.307248;
488.003675115859; 250000000.356247;
489.003682634638; 250000000.305248;
490.003690153227; 250000000.352747;
491.003697671942; 250000000.321248;
492.003705190594; 250000000.336998;
493.00371270921; 250000000.345997;
494.003720228066; 250000000.285998;
495.003727746641; 250000000.356247;
496.003735265294; 250000000.336747;
497.003742783946; 250000000.336998;
498.003750302683; 250000000.315748;
499.003757829216; 250000000.366747;
500.003765347993; 250000000.305748;
501.003772866747; 250000066.311001;
502.003780393385; 250000020.340347;
503.003787912055; 250000000.332498;
504.003795438728; 250000000.331748;
505.00380296542; 250000000.326998;
506.003810484095; 250000000.331248;
507.003818010804; 250000000.322748;
508.003825529501; 250000000.325748;
509.00383305613; 250000000.342747;
510.003840582732; 250000000.349497;
511.003848101434; 250000000.324498;
512.003855628121; 250000000.328248;
513.003863154875; 250000000.311498;
514.003870673522; 250000000.338247;
515.003878192154; 250000000.341997;
516.003885718814; 250000000.334998;
517.003893237519; 250000000.323748;
518.003900764106; 250000000.353247;
519.003908290867; 250000000.309748;
520.003915809574; 250000000.323248;
521.003923328262; 250000000.327998;
522.003930854912; 250000000.337497;
523.003938373522; 250000000.347497;
524.003945892324; 250000000.299498;
525.00395341094; 250000000.345997;
526.003960929599; 250000000.335247;
527.003968440258; 250000000.335247;
528.003975959033; 250000000.306248;
529.003983469629; 250000000.350997;
530.003990980329; 250000000.324998;
531.003998490931; 250000000.349497;
532.00400600165; 250000000.320248;
533.004013512384; 250000000.316498;
534.00402102303; 250000000.338497;
535.004028533723; 250000000.326748;
536.004036052427; 250000000.323998;
537.004043563076; 250000000.337747;
538.004051081757; 250000000.329748;
539.004058592452; 250000000.326248;
540.004066111031; 250000000.355247;
541.004073621679; 250000000.337997;
542.004081140475; 250000000.300998;
543.004088651022; 250000000.363247;
544.004096169731; 250000000.322748;
545.004103688554; 250000000.294248;
546.004111199234; 250000000.329998;
547.004118717843; 250000000.347747;
548.004126236533; 250000000.327498;
549.004133755203; 250000000.332498;
550.004141273905; 250000000.324498;
551.004148792482; 250000000.355747;
552.004156303267; 250000000.303748;
553.004163821833; 250000000.358497;
554.004171340603; 250000000.307498;
555.00417885913; 250000000.368247;
556.004186377909; 250000000.305248;
557.004193896624; 250000000.321248;
558.004201423207; 250000000.354247;
559.004208941971; 250000000.308998;
560.004216460539; 250000000.357997;
561.004223979234; 250000000.326248;
562.004231498015; 250000000.304748;
563.00423900859; 250000000.356247;
564.004246519343; 250000000.311748;
565.004254037935; 250000000.351997;
566.004261540593; 250000000.335498;
567.004269051223; 250000000.342497;
568.00427656203; 250000000.298248;
569.00428407264; 250000000.347497;
570.004291575385; 250000000.313748;
571.004299085986; 250000000.349747;
572.004306588785; 250000000.300248;
573.00431409944; 250000000.336248;
574.004321610084; 250000000.338997;
575.004329120739; 250000000.336248;
576.004336623559; 250000000.294998;
577.004344134197; 250000000.340497;
578.004351644727; 250000000.367497;
579.004359155531; 250000000.298998;
580.004366666185; 250000000.336497;
581.004374184745; 250000000.359997;
582.004381695548; 250000000.299248;
583.004389206241; 250000000.326748;
584.004396724835; 250000000.351497;
585.004404235493; 250000000.335498;
586.004411754197; 250000000.323998;
587.004419264912; 250000000.321248;
588.004426783613; 250000000.324748;
589.004434294055; 250000000.389497;
590.004441804947; 250000000.276998;
591.004449323599; 250000000.336998;
592.004456834106; 250000000.373247;
593.004464344943; 250000000.290748;
594.004471855604; 250000000.334747;
595.004479366259; 250000000.336248;
596.004486868935; 250000000.330998;
597.004494379556; 250000000.344747;
598.004501882313; 250000000.310748;
599.004509393027; 250000000.321498;
600.004516895731; 250000000.323998;
601.004524398358; 250000000.343247;
602.00453190896; 250000000.349497;
603.004539411635; 250000000.331248;
604.004546914362; 250000000.318248;
605.004554425112; 250000000.312498;
606.0045619276; 250000000.377997;
607.004569438331; 250000000.317248;
608.004576941031; 250000000.324998;
609.00458445165; 250000000.345247;
610.00459195438; 250000000.317498;
611.004599465132; 250000000.311998;
612.004606975841; 250000000.322748;
613.004614486477; 250000000.340997;
614.004622005147; 250000000.332498;
615.004629515841; 250000000.326498;
616.004637026476; 250000000.341247;
617.004644537227; 250000000.312248;
618.004652047807; 250000000.354997;
619.004659558568; 250000000.309748;
620.004667069106; 250000000.365497;
621.004674587738; 250000000.341997;
622.004682098554; 250000000.295998;
623.004689609167; 250000000.346747;
624.00469712792; 250000000.311748;
625.004704638554; 250000000.341497;
626.004712157229; 250000000.331248;
627.004719675931; 250000000.324498;
628.004727194619; 250000000.327998;
629.004734713299; 250000000.329998;
630.00474223196; 250000000.334747;
631.004749742646; 250000000.328498;
632.004757261359; 250000000.321748;
633.004764771989; 250000000.342497;
634.00477229063; 250000000.339747;
635.004779801223; 250000000.351747;
636.004787312001; 250000000.305498;
637.004794822798; 250000000.300748;
638.004802333408; 250000000.347497;
639.004809844103; 250000000.326248;
640.004817354562; 250000000.385247;
641.004824865458; 250000000.275998;
642.004832368135; 250000000.330748;
643.004839878585; 250000000.387497;
644.004847389385; 250000000.299998;
645.004854900183; 250000000.300498;
646.004862410739; 250000000.360997;
647.004869921405; 250000000.333497;
648.004877440125; 250000000.319998;
649.004884950767; 250000000.339497;
650.004892461395; 250000000.342997;
651.004899980204; 250000000.297748;
652.004907490776; 250000000.356997;
653.004915009526; 250000000.312498;
654.004922528026; 250000000.374997;
655.004930038887; 250000000.284748;
656.004937557588; 250000000.324748;
657.004945076259; 250000000.332248;
658.00495259489; 250000000.342247;
659.004960113573; 250000000.329248;
660.004967624346; 250000000.306748;
661.004975142878; 250000000.366997;
662.004982661523; 250000000.338747;
663.004990172275; 250000000.311998;
664.004997690757; 250000000.379497;
665.005005201543; 250000000.303498;
666.00501271233; 250000000.303248;
667.005020222925; 250000000.351247;
668.005027725476; 250000000.362247;
669.005035236241; 250000000.308748;
670.005042739033; 250000000.301998;
671.005050249526; 250000000.376747;
672.005057752391; 250000000.283748;
673.005065263045; 250000000.336497;
674.005072765678; 250000000.341747;
675.005080276458; 250000000.304998;
676.005087778936; 250000000.380497;
677.005095289647; 250000000.322248;
678.005102800248; 250000000.349747;
679.005110310976; 250000000.317998;
680.005117821734; 250000000.310498;
681.005125332233; 250000000.375247;
682.005132843074; 250000000.289748;
683.005140353792; 250000000.320498;
684.005147864383; 250000000.352247;
685.00515537522; 250000000.290748;
686.005162885859; 250000000.340247;
687.005170396497; 250000000.340497;
688.005177907188; 250000000.327248;
689.005185417807; 250000000.345247;
690.005192928467; 250000000.334998;
691.005200439002; 250000000.366247;
692.005207949811; 250000000.297748;
693.005215452373; 250000000.359497;
694.005222963045; 250000000.331998;
695.005230473723; 250000000.330498;
696.005237984362; 250000000.340247;
697.005245495256; 250000000.276498;
698.005253005786; 250000000.367497;
699.005260516587; 250000000.299748;
700.005268035312; 250000000.318748;
701.005275545968; 250000000.335997;
702.005283056477; 250000000.372747;
703.005290567258; 250000000.304748;
704.005298077935; 250000000.330748;
705.00530558865; 250000000.321248;
706.00531309116; 250000000.372497;
707.005320602044; 250000000.278998;
708.005328112579; 250000000.366247;
709.005335615477; 250000000.275498;
710.005343126022; 250000000.363747;
711.005350628686; 250000000.333997;
712.005358131369; 250000000.329248;
713.005365641927; 250000000.360497;
714.005373144727; 250000000.299998;
715.005380647461; 250000000.316498;
716.005388158062; 250000000.349747;
717.005395660539; 250000000.380747;
718.005403171505; 250000000.258498;
719.005410674007; 250000000.374497;
720.005418184711; 250000000.323998;
721.005425695384; 250000000.331748;
722.005433198103; 250000000.320248;
723.0054407087; 250000000.350747;
724.005448219544; 250000000.288998;
725.005455730058; 250000000.371497;
726.005463240758; 250000000.324998;
727.00547075144; 250000000.329498;
728.00547826219; 250000000.312498;
729.005485780703; 250000000.371747;
730.005493291361; 250000000.335498;
731.005500810092; 250000000.317248;
732.005508320858; 250000000.308498;
733.005515839606; 250000000.312998;
734.005523350044; 250000000.390497;
735.005530860831; 250000000.303248;
736.005538379446; 250000000.346247;
737.005545890222; 250000000.305998;
738.005553408874; 250000000.336998;
739.005560927552; 250000000.330498;
740.005568446352; 250000000.299998;
741.005575956863; 250000000.372247;
742.005583475604; 250000000.314748;
743.005590986132; 250000000.367997;
744.00559850502; 250000000.277998;
745.005606015568; 250000000.362997;
746.005613526222; 250000000.336497;
747.00562103703; 250000000.297998;
748.005628547567; 250000000.365747;
749.005636050146; 250000000.355247;
750.005643560858; 250000000.321998;
751.00565106355; 250000000.326998;
752.005658574124; 250000000.356497;
753.005666085133; 250000000.247748;
754.005673587646; 250000000.371747;
755.005681098413; 250000000.308248;
756.005688608973; 250000000.359997;
757.005696111763; 250000000.302498;
758.005703622324; 250000000.359747;
759.005711133048; 250000000.318998;
760.005718643851; 250000000.299248;
761.005726146513; 250000000.334498;
762.005733657044; 250000000.367247;
763.005741167884; 250000000.289998;
764.005748670355; 250000000.382247;
765.005756181122; 250000000.308248;
766.005763691796; 250000000.331497;
767.00577119438; 250000000.353997;
768.005778697129; 250000000.312748;
769.005786207734; 250000000.348747;
770.005793710556; 250000000.294498;
771.005801213113; 250000000.360747;
772.005808723902; 250000000.302748;
773.005816226423; 250000000.369747;
774.005823729082; 250000000.335247;
775.005831231818; 250000000.315998;
776.005838742646; 250000000.292998;
777.005846245257; 250000000.347247;
778.005853748044; 250000000.303248;
779.005861250676; 250000000.341997;
780.005868753367; 250000000.327248;
781.005876263993; 250000000.343497;
782.00588376666; 250000000.333248;
783.005891277416; 250000000.310998;
784.005898779843; 250000000.393247;
785.005906290622; 250000000.305248;
786.005913801387; 250000000.308748;
787.005921311913; 250000000.368497;
788.005928814656; 250000000.314248;
789.005936325348; 250000000.326998;
790.005943836132; 250000000.303998;
791.005951346657; 250000000.368747;
792.005958857479; 250000000.294498;
793.005966367993; 250000000.371497;
794.005973878736; 250000000.314248;
795.005981389307; 250000000.357247;
796.005988900199; 250000000.276998;
797.005996410794; 250000000.351247;
798.006003921442; 250000000.337997;
799.006011424179; 250000000.315748;
800.006018934799; 250000000.344997;
801.00602644542; 250000000.344747;
802.00603395615; 250000000.317498;
803.006041458765; 250000000.346247;
804.006048969476; 250000000.322248;
805.006056480165; 250000000.327748;
806.00606399094; 250000000.306248;
807.006071501452; 250000000.371997;
808.006079012106; 250000000.336497;
809.006086522834; 250000000.317998;
810.006094033467; 250000000.341747;
811.006101544109; 250000000.339497;
812.006109054857; 250000000.312998;
813.00611656564; 250000000.304248;
814.006124076294; 250000000.336497;
815.006131586863; 250000000.357747;
816.006139097537; 250000000.331497;
817.006146608157; 250000000.344997;
818.006154118845; 250000000.327998;
819.006161629635; 250000000.302498;
820.006169140248; 250000000.346747;
821.006176650931; 250000000.329248;
822.006184161624; 250000000.326748;
823.006191672258; 250000000.341497;
824.006199182895; 250000000.340747;
825.006206693636; 250000000.314748;
826.006214204249; 250000000.346747;
827.006221715058; 250000000.297748;
828.006229233668; 250000000.347497;
829.006236744128; 250000000.384997;
830.00624425487; 250000000.314498;
831.006251765695; 250000000.293748;
832.006259276476; 250000000.304748;
833.006266779088; 250000000.346997;
834.00627428184; 250000000.311998;
835.006281784328; 250000000.377997;
836.006289287026; 250000000.325498;
837.006296789774; 250000000.312998;
838.006304284456; 250000000.329498;
839.006311779051; 250000000.351247;
840.006319281916; 250000000.283748;
841.006326776386; 250000000.382497;
842.006334279185; 250000000.300248;
843.006341781895; 250000000.322498;
844.006349284437; 250000000.364497;
845.006356787245; 250000000.297998;
846.006364289745; 250000000.374997;
847.006371800382; 250000000.340747;
848.006379311095; 250000000.321748;
849.006386821869; 250000000.306498;
850.006394332507; 250000000.340497;
851.006401843194; 250000000.328248;
852.006409353727; 250000000.366747;
853.006416864416; 250000000.327748;
854.006424375223; 250000000.298248;
855.006431885804; 250000000.354747;
856.006439396679; 250000000.281248;
857.00644690717; 250000000.377247;
858.006454417898; 250000000.317998;
859.006461928522; 250000000.343997;
860.006469439252; 250000000.317498;
861.006476949927; 250000000.331248;
862.006484460492; 250000000.358747;
863.006491971369; 250000000.280748;
864.00649948196; 250000000.352247;
